Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
46,0.99999999954315,0.00764064666664529,5.811808634242012e-09,5.75312914755648e-09,23.626040815080877,0.6881121554795433
47,0.999999999771575,0.008525491616950778,4.5671264842128885e-09,4.45192066668573e-09,23.405467123347876,0.6763217067017274
48,0.999999999314725,0.0078055237476786455,5.030660334185881e-09,4.693766145950798e-09,23.57533129023954,0.6838780950798707
49,0.999999999771575,0.007763652545650919,5.891876669318361e-09,5.6552894760488725e-09,23.602588418054253,0.6879525542960447
50,1.0,0.007698813820715079,6.1448783432208536e-09,5.859453468959596e-09,23.59891936758627,0.6917450885912951
51,0.999999998857875,0.008051348717738233,7.3002355602773765e-09,6.830790594741953e-09,23.54483190537472,0.6772519913140466
52,0.999999999771575,0.007701859512327317,8.617808304731716e-09,8.47740599517934e-09,23.596257467694382,0.689400959926493
53,0.99999999954315,0.007620880328966472,8.183322163401675e-09,8.05263474549493e-09,23.618539287463626,0.6925698238961837
54,0.999999999771575,0.0075869071140082294,8.049709537182494e-09,7.923542833165476e-09,23.64233336314652,0.6964688873291016
55,0.9999999990863001,0.007584705183249034,1.1390118465968583e-08,1.0978224322744488e-08,23.678496076986963,0.6938861726312077
